Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,sim_source,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Date_str,Time_str,DateTime_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie
2023-10-01,Bologna,Empoli,0.5973237312978238,0.24835643024308,0.154319838459096,Home,0.5973237312978238,simulation_2023_2024_predictions.csv,H,11:30:00,H,1.62,4.0,5.5,,,,1.63,4.0,5.0,1.65,4.0,5.25,,,,1.66,3.97,5.17,1.62,4.0,5.0,both,2023-10-01,11:30:00,2023-10-01 11:30:00,64,H,True,38,0.59375,1.6741340542878969,1.66,PSH
2023-10-01,Udinese,Genoa,0.4171800566852123,0.3567537683650463,0.2260661749497414,Home,0.4171800566852123,simulation_2023_2024_predictions.csv,H,14:00:00,D,2.38,3.1,3.2,,,,2.3,3.2,3.2,2.4,3.15,3.2,,,,2.38,3.07,3.35,2.3,3.2,3.2,both,2023-10-01,14:00:00,2023-10-01 14:00:00,65,H,False,38,0.5846153846153846,2.39704651259147,2.4,IWH
2023-10-01,Atalanta,Juventus,0.3423480197262633,0.3086194293753129,0.3490325508984238,Away,0.3490325508984238,simulation_2023_2024_predictions.csv,A,17:00:00,D,2.5,3.4,2.8,,,,2.45,3.4,2.85,2.45,3.45,2.8,,,,2.53,3.48,2.77,2.45,3.4,2.8,both,2023-10-01,17:00:00,2023-10-01 17:00:00,66,A,False,38,0.5757575757575758,2.865062291256102,2.85,BWA
2023-10-01,Roma,Frosinone,0.6311986975224371,0.2251224408987605,0.1436788615788023,Home,0.6311986975224371,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.44,4.2,8.0,,,,1.46,4.4,7.0,1.45,4.4,7.25,,,,1.45,4.36,7.55,1.4,4.5,8.0,both,2023-10-01,19:45:00,2023-10-01 19:45:00,67,H,True,39,0.582089552238806,1.5842871728429908,1.46,BWH
2023-10-02,Sassuolo,Monza,0.4126462949771374,0.3035053120332494,0.2838483929896132,Home,0.4126462949771374,simulation_2023_2024_predictions.csv,H,17:30:00,A,2.25,3.75,2.88,,,,2.25,3.7,2.95,2.25,3.75,2.95,,,,2.16,3.87,3.04,2.2,3.9,2.9,both,2023-10-02,17:30:00,2023-10-02 17:30:00,68,H,False,39,0.5735294117647058,2.4233829605943873,2.25,B365H
2023-10-02,Torino,Verona,0.5560833922337903,0.2795491829800158,0.1643674247861939,Home,0.5560833922337903,simulation_2023_2024_predictions.csv,H,17:30:00,D,1.85,3.5,4.33,,,,1.93,3.3,4.2,1.9,3.4,4.4,,,,1.83,3.37,4.73,1.85,3.4,4.4,both,2023-10-02,17:30:00,2023-10-02 17:30:00,69,H,False,39,0.5652173913043478,1.7982914324828043,1.93,BWH
2023-10-02,Fiorentina,Cagliari,0.6930457123964222,0.2030396554539231,0.1039146321496545,Home,0.6930457123964222,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.5,4.2,7.0,,,,1.47,4.5,6.75,1.47,4.5,6.75,,,,1.48,4.17,6.98,1.44,4.4,7.0,both,2023-10-02,19:45:00,2023-10-02 19:45:00,70,H,True,40,0.5714285714285714,1.4429062644976005,1.5,B365H
2023-10-06,Empoli,Udinese,0.3328256299240036,0.3835292223051847,0.2836451477708116,Draw,0.3835292223051847,simulation_2023_2024_predictions.csv,D,17:30:00,D,3.1,3.25,2.38,,,,3.0,3.3,2.35,3.05,3.3,2.4,,,,3.24,3.31,2.43,3.0,3.4,2.3,both,2023-10-06,17:30:00,2023-10-06 17:30:00,71,D,True,41,0.5774647887323944,2.607363251200381,3.4,WHD
2023-10-06,Lecce,Sassuolo,0.2554559154250739,0.2927344222187372,0.4518096623561889,Away,0.4518096623561889,simulation_2023_2024_predictions.csv,A,19:45:00,D,2.55,3.4,2.7,,,,2.5,3.4,2.7,2.6,3.45,2.7,,,,2.6,3.56,2.8,2.5,3.5,2.7,both,2023-10-06,19:45:00,2023-10-06 19:45:00,72,A,False,41,0.5694444444444444,2.213321412350937,2.8,PSA
2023-10-07,Inter,Bologna,0.6627842592016668,0.2128362378925219,0.1243795029058111,Home,0.6627842592016668,simulation_2023_2024_predictions.csv,H,14:00:00,D,1.36,5.5,7.5,,,,1.4,5.0,7.25,1.4,5.25,7.5,,,,1.4,5.17,8.08,1.35,5.0,8.5,both,2023-10-07,14:00:00,2023-10-07 14:00:00,73,H,False,41,0.5616438356164384,1.508786586459543,1.4,BWH
2023-10-07,Juventus,Torino,0.6447518254642726,0.2187809253530184,0.1364672491827089,Home,0.6447518254642726,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.91,3.3,4.33,,,,1.93,3.2,4.33,1.95,3.3,4.3,,,,1.94,3.39,4.58,1.85,3.4,4.5,both,2023-10-07,17:00:00,2023-10-07 17:00:00,74,H,True,42,0.5675675675675675,1.550984364068951,1.95,IWH
2023-10-07,Genoa,Milan,0.1004953277579559,0.16676347900694,0.7327411932351041,Away,0.7327411932351041,simulation_2023_2024_predictions.csv,A,19:45:00,A,4.2,3.5,1.91,,,,3.8,3.5,1.95,4.0,3.5,1.95,,,,4.24,3.57,1.95,4.0,3.5,1.91,both,2023-10-07,19:45:00,2023-10-07 19:45:00,75,A,True,43,0.5733333333333334,1.3647383404021949,1.95,BWA
2023-10-08,Monza,Salernitana,0.5776809212258055,0.2550979560508158,0.1672211227233787,Home,0.5776809212258055,simulation_2023_2024_predictions.csv,H,11:30:00,H,1.7,3.8,5.0,,,,1.68,3.8,5.0,1.7,3.85,4.9,,,,1.68,3.97,5.48,1.65,3.9,5.0,both,2023-10-08,11:30:00,2023-10-08 11:30:00,76,H,True,44,0.5789473684210527,1.7310594192345108,1.7,B365H
2023-10-08,Frosinone,Verona,0.3572970226413054,0.2964759253764476,0.3462270519822469,Home,0.3572970226413054,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.35,3.3,3.1,,,,2.3,3.3,3.1,2.35,3.3,3.1,,,,2.45,3.22,3.23,2.3,3.3,3.1,both,2023-10-08,14:00:00,2023-10-08 14:00:00,77,H,True,45,0.5844155844155844,2.7987918640002536,2.45,PSH
2023-10-08,Lazio,Atalanta,0.5252645397140158,0.2684065945598132,0.206328865726171,Home,0.5252645397140158,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.7,3.3,2.63,,,,2.7,3.3,2.55,2.7,3.3,2.6,,,,2.93,3.26,2.63,2.75,3.4,2.5,both,2023-10-08,14:00:00,2023-10-08 14:00:00,78,H,True,46,0.5897435897435898,1.9038026068625489,2.93,PSH
2023-10-08,Cagliari,Roma,0.1842318292964817,0.2340899559996541,0.581678214703864,Away,0.581678214703864,simulation_2023_2024_predictions.csv,A,17:00:00,A,4.75,3.3,1.83,,,,4.4,3.4,1.85,4.6,3.4,1.83,,,,4.96,3.46,1.85,4.6,3.5,1.8,both,2023-10-08,17:00:00,2023-10-08 17:00:00,79,A,True,47,0.5949367088607594,1.7191635765645894,1.85,BWA
2023-10-08,Napoli,Fiorentina,0.6551470767225002,0.2113852378925874,0.1334676853849123,Home,0.6551470767225002,simulation_2023_2024_predictions.csv,H,19:45:00,A,1.6,4.2,5.5,,,,1.6,4.2,5.0,1.6,4.2,5.25,,,,1.62,4.26,5.6,1.57,4.2,5.5,both,2023-10-08,19:45:00,2023-10-08 19:45:00,80,H,False,47,0.5875,1.5263748180068104,1.62,PSH
2023-10-21,Verona,Napoli,0.1381084993145874,0.1997721059511626,0.66211939473425,Away,0.66211939473425,simulation_2023_2024_predictions.csv,A,14:00:00,A,5.5,3.75,1.65,,,,5.25,3.9,1.63,5.5,3.9,1.65,,,,5.71,3.96,1.66,5.5,3.9,1.6,both,2023-10-21,14:00:00,2023-10-21 14:00:00,81,A,True,48,0.5925925925925926,1.5103016283058175,1.66,PSA
2023-10-21,Torino,Inter,0.1109252860174918,0.1813116430688836,0.7077630709136244,Away,0.7077630709136244,simulation_2023_2024_predictions.csv,A,17:00:00,A,5.5,3.6,1.7,,,,4.75,3.6,1.75,4.9,3.7,1.73,,,,5.39,3.72,1.74,5.0,3.7,1.7,both,2023-10-21,17:00:00,2023-10-21 17:00:00,82,A,True,49,0.5975609756097561,1.4129022000386908,1.75,BWA
2023-10-21,Sassuolo,Lazio,0.1637415117592074,0.2171209014349265,0.6191375868058661,Away,0.6191375868058661,simulation_2023_2024_predictions.csv,A,19:45:00,A,2.7,3.5,2.5,,,,2.65,3.7,2.45,2.7,3.6,2.5,,,,2.71,3.72,2.57,2.7,3.7,2.4,both,2023-10-21,19:45:00,2023-10-21 19:45:00,83,A,True,50,0.6024096385542169,1.6151498815618754,2.57,PSA
2023-10-22,Roma,Monza,0.5091991257185493,0.2841892961733527,0.2066115781080979,Home,0.5091991257185493,simulation_2023_2024_predictions.csv,H,11:30:00,H,1.7,3.6,5.25,,,,1.68,3.8,5.0,1.7,3.75,4.9,,,,1.74,3.87,5.08,1.67,3.8,5.0,both,2023-10-22,11:30:00,2023-10-22 11:30:00,84,H,True,51,0.6071428571428571,1.9638682579999795,1.74,PSH
2023-10-22,Bologna,Frosinone,0.620062434828012,0.2465132170324845,0.1334243481395034,Home,0.620062434828012,simulation_2023_2024_predictions.csv,H,14:00:00,H,1.73,3.75,5.0,,,,1.72,3.7,4.8,1.73,3.75,4.8,,,,1.76,3.86,4.95,1.73,3.75,4.75,both,2023-10-22,14:00:00,2023-10-22 14:00:00,85,H,True,52,0.611764705882353,1.6127408206519913,1.76,PSH
2023-10-22,Salernitana,Cagliari,0.4180490845781781,0.3566041716036063,0.2253467438182156,Home,0.4180490845781781,simulation_2023_2024_predictions.csv,H,14:00:00,D,2.2,3.2,3.5,,,,2.35,3.2,3.1,2.3,3.2,3.25,,,,2.35,3.18,3.46,2.3,3.2,3.2,both,2023-10-22,14:00:00,2023-10-22 14:00:00,86,H,False,52,0.6046511627906976,2.3920636042273,2.35,BWH
2023-10-22,Atalanta,Genoa,0.6941593418853346,0.1982850351537982,0.1075556229608672,Home,0.6941593418853346,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.55,3.8,6.5,,,,1.55,3.9,6.25,1.55,4.0,6.5,,,,1.56,4.19,6.61,1.5,4.2,6.5,both,2023-10-22,17:00:00,2023-10-22 17:00:00,87,H,True,53,0.6091954022988506,1.4405914314773942,1.56,PSH
2023-10-22,Milan,Juventus,0.4841046604295237,0.2732140248296295,0.2426813147408468,Home,0.4841046604295237,simulation_2023_2024_predictions.csv,H,19:45:00,A,2.25,3.4,3.2,,,,2.25,3.3,3.25,2.3,3.35,3.2,,,,2.32,3.29,3.42,2.25,3.25,3.2,both,2023-10-22,19:45:00,2023-10-22 19:45:00,88,H,False,53,0.6022727272727273,2.0656690210599216,2.32,PSH
2023-10-23,Udinese,Lecce,0.3578392267255327,0.4002702761837476,0.2418904970907197,Draw,0.4002702761837476,simulation_2023_2024_predictions.csv,D,17:30:00,D,2.2,3.3,3.4,,,,2.15,3.3,3.4,2.2,3.25,3.4,,,,2.21,3.19,3.81,2.15,3.3,3.4,both,2023-10-23,17:30:00,2023-10-23 17:30:00,89,D,True,54,0.6067415730337079,2.4983119144748613,3.3,B365D
2023-10-23,Fiorentina,Empoli,0.6443642847831683,0.2333052891146344,0.1223304261021974,Home,0.6443642847831683,simulation_2023_2024_predictions.csv,H,19:45:00,A,1.44,4.33,8.0,,,,1.44,4.8,6.5,1.43,4.8,7.0,,,,1.43,4.89,7.67,1.4,4.8,7.5,both,2023-10-23,19:45:00,2023-10-23 19:45:00,90,H,False,54,0.6,1.5519171742060547,1.44,B365H
2023-10-27,Genoa,Salernitana,0.5116593419397171,0.2677828899723774,0.2205577680879055,Home,0.5116593419397171,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.73,3.6,5.25,,,,1.72,3.6,5.0,1.73,3.6,5.0,,,,1.76,3.72,5.17,1.7,3.6,5.0,both,2023-10-27,19:45:00,2023-10-27 19:45:00,91,H,True,55,0.6043956043956044,1.9544253725710699,1.76,PSH
2023-10-28,Sassuolo,Bologna,0.2973991440327145,0.3009090814632972,0.4016917745039883,Away,0.4016917745039883,simulation_2023_2024_predictions.csv,A,14:00:00,D,2.6,3.4,2.63,,,,2.55,3.5,2.6,2.6,3.5,2.6,,,,2.76,3.41,2.69,2.6,3.4,2.6,both,2023-10-28,14:00:00,2023-10-28 14:00:00,92,A,False,55,0.5978260869565217,2.4894709413325846,2.69,PSA
2023-10-28,Lecce,Torino,0.2483069090308748,0.2621339256280806,0.4895591653410445,Away,0.4895591653410445,simulation_2023_2024_predictions.csv,A,17:00:00,A,2.75,3.0,2.8,,,,2.65,3.0,2.8,2.75,3.05,2.8,,,,2.8,3.03,2.94,2.75,3.0,2.75,both,2023-10-28,17:00:00,2023-10-28 17:00:00,93,A,True,56,0.6021505376344086,2.042654025899738,2.94,PSA
2023-10-28,Juventus,Verona,0.7282331154401959,0.1811023518334862,0.090664532726318,Home,0.7282331154401959,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.36,5.0,8.0,,,,1.36,4.8,8.75,1.35,5.0,8.75,,,,1.36,5.17,9.54,1.33,4.8,10.0,both,2023-10-28,19:45:00,2023-10-28 19:45:00,94,H,True,57,0.6063829787234043,1.3731866606965943,1.36,B365H
2023-10-29,Cagliari,Frosinone,0.4519432506175198,0.2915899141365115,0.2564668352459686,Home,0.4519432506175198,simulation_2023_2024_predictions.csv,H,11:30:00,H,2.3,3.3,3.2,,,,2.3,3.4,2.95,2.35,3.35,3.05,,,,2.37,3.42,3.2,2.25,3.4,3.1,both,2023-10-29,11:30:00,2023-10-29 11:30:00,95,H,True,58,0.6105263157894737,2.212667184726477,2.37,PSH
2023-10-29,Monza,Udinese,0.4677206270232357,0.344522953675017,0.1877564193017472,Home,0.4677206270232357,simulation_2023_2024_predictions.csv,H,14:00:00,D,2.0,3.6,3.6,,,,2.05,3.5,3.5,2.05,3.55,3.5,,,,2.14,3.54,3.58,2.05,3.5,3.5,both,2023-10-29,14:00:00,2023-10-29 14:00:00,96,H,False,58,0.6041666666666666,2.1380284345473637,2.14,PSH
2023-10-29,Inter,Roma,0.6428255593720639,0.2170928864485588,0.1400815541793774,Home,0.6428255593720639,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.62,4.0,5.5,,,,1.6,4.0,5.5,1.63,3.95,5.5,,,,1.65,4.0,5.78,1.6,3.9,5.5,both,2023-10-29,17:00:00,2023-10-29 17:00:00,97,H,True,59,0.6082474226804123,1.5556319835459522,1.65,PSH
2023-10-29,Napoli,Milan,0.4741549630948179,0.283753366746544,0.2420916701586381,Home,0.4741549630948179,simulation_2023_2024_predictions.csv,H,19:45:00,D,2.2,3.4,3.3,,,,2.2,3.4,3.2,2.25,3.4,3.25,,,,2.3,3.37,3.38,2.15,3.3,3.4,both,2023-10-29,19:45:00,2023-10-29 19:45:00,98,H,False,59,0.6020408163265306,2.109015148703669,2.3,PSH
2023-10-30,Empoli,Atalanta,0.1151133253403737,0.1800400446674321,0.704846629992194,Away,0.704846629992194,simulation_2023_2024_predictions.csv,A,17:30:00,A,5.25,3.75,1.67,,,,4.8,3.9,1.68,4.9,3.9,1.7,,,,5.03,4.08,1.7,4.8,3.9,1.67,both,2023-10-30,17:30:00,2023-10-30 17:30:00,99,A,True,60,0.6060606060606061,1.4187483594992498,1.7,IWA
2023-10-30,Lazio,Fiorentina,0.5759667797230589,0.255662237029187,0.1683709832477541,Home,0.5759667797230589,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.25,3.25,3.25,,,,2.25,3.4,3.1,2.3,3.35,3.15,,,,2.31,3.48,3.24,2.3,3.4,3.0,both,2023-10-30,19:45:00,2023-10-30 19:45:00,100,H,True,61,0.61,1.7362112455180632,2.31,PSH
2023-11-03,Bologna,Lazio,0.4637110022529018,0.2668105511565689,0.2694784465905293,Home,0.4637110022529018,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.63,3.2,2.75,,,,2.7,3.1,2.75,2.7,3.15,2.75,,,,2.76,3.17,2.86,2.6,3.1,2.7,both,2023-11-03,19:45:00,2023-11-03 19:45:00,101,H,True,62,0.6138613861386139,2.156515577895677,2.76,PSH
2023-11-04,Salernitana,Napoli,0.1291122813350122,0.205261506002373,0.6656262126626148,Away,0.6656262126626148,simulation_2023_2024_predictions.csv,A,14:00:00,A,7.0,4.75,1.44,,,,6.5,4.8,1.44,6.75,4.9,1.43,,,,7.02,4.99,1.44,7.5,4.75,1.36,both,2023-11-04,14:00:00,2023-11-04 14:00:00,102,A,True,63,0.6176470588235294,1.502344680807919,1.44,B365A
2023-11-04,Atalanta,Inter,0.167580595032552,0.2191486135496037,0.6132707914178442,Away,0.6132707914178442,simulation_2023_2024_predictions.csv,A,17:00:00,A,3.3,3.5,2.15,,,,3.2,3.5,2.15,3.2,3.5,2.2,,,,3.46,3.47,2.19,3.25,3.4,2.1,both,2023-11-04,17:00:00,2023-11-04 17:00:00,103,A,True,64,0.6213592233009708,1.6306010558371151,2.2,IWA
2023-11-04,Milan,Udinese,0.6334814371294794,0.2226987963803948,0.1438197664901259,Home,0.6334814371294794,simulation_2023_2024_predictions.csv,H,19:45:00,A,1.45,4.5,7.0,,,,1.47,4.5,6.75,1.45,4.5,7.0,,,,1.46,4.66,7.3,1.4,4.4,7.5,both,2023-11-04,19:45:00,2023-11-04 19:45:00,104,H,False,64,0.6153846153846154,1.5785782209046904,1.47,BWH
2023-11-05,Verona,Monza,0.2232451275803701,0.2605652763711037,0.5161895960485261,Away,0.5161895960485261,simulation_2023_2024_predictions.csv,A,11:30:00,A,3.2,3.25,2.3,,,,3.0,3.3,2.35,3.1,3.3,2.35,,,,3.22,3.29,2.39,3.0,3.25,2.3,both,2023-11-05,11:30:00,2023-11-05 11:30:00,105,A,True,65,0.6190476190476191,1.9372726758832073,2.39,PSA
2023-11-05,Cagliari,Genoa,0.4181052761174701,0.3022202280604413,0.2796744958220885,Home,0.4181052761174701,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.7,3.2,2.7,,,,2.8,3.2,2.6,2.7,3.2,2.7,,,,2.8,3.18,2.77,2.62,3.2,2.6,both,2023-11-05,14:00:00,2023-11-05 14:00:00,106,H,True,66,0.6226415094339622,2.391742121233222,2.8,BWH
2023-11-05,Roma,Lecce,0.6223518197504524,0.2448237730805959,0.1328244071689516,Home,0.6223518197504524,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.57,3.8,6.5,,,,1.57,3.9,6.0,1.55,3.95,6.25,,,,1.57,3.99,6.63,1.53,3.9,6.0,both,2023-11-05,17:00:00,2023-11-05 17:00:00,107,H,True,67,0.6261682242990654,1.6068081883346548,1.57,B365H
2023-11-05,Fiorentina,Juventus,0.2180906633013882,0.2420577612809038,0.5398515754177078,Away,0.5398515754177078,simulation_2023_2024_predictions.csv,A,19:45:00,A,2.9,3.2,2.55,,,,2.75,3.3,2.55,2.9,3.3,2.5,,,,2.92,3.3,2.58,2.75,3.3,2.45,both,2023-11-05,19:45:00,2023-11-05 19:45:00,108,A,True,68,0.6296296296296297,1.852360992419545,2.58,PSA
2023-11-06,Frosinone,Empoli,0.367710010757836,0.2798814880263037,0.3524085012158602,Home,0.367710010757836,simulation_2023_2024_predictions.csv,H,17:30:00,H,2.0,3.6,3.6,,,,2.1,3.5,3.3,2.1,3.55,3.4,,,,2.13,3.58,3.52,2.05,3.5,3.3,both,2023-11-06,17:30:00,2023-11-06 17:30:00,109,H,True,69,0.6330275229357798,2.719534336144504,2.13,PSH
2023-11-06,Torino,Sassuolo,0.5001453561911124,0.2932036057074546,0.2066510381014329,Home,0.5001453561911124,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.15,3.4,3.4,,,,2.05,3.5,3.5,2.15,3.45,3.35,,,,2.19,3.39,3.54,2.05,3.4,3.4,both,2023-11-06,19:45:00,2023-11-06 19:45:00,110,H,True,70,0.6363636363636364,1.9994187442138045,2.19,PSH
2023-11-10,Sassuolo,Salernitana,0.4462387986399843,0.3774486928893362,0.1763125084706795,Home,0.4462387986399843,simulation_2023_2024_predictions.csv,H,17:30:00,D,1.65,4.2,4.75,,,,1.66,4.0,4.8,1.67,4.2,4.7,,,,1.7,4.17,4.92,1.65,4.0,4.6,both,2023-11-10,17:30:00,2023-11-10 17:30:00,111,H,False,70,0.6306306306306306,2.2409526088895246,1.7,PSH
2023-11-10,Genoa,Verona,0.5370321272918901,0.2619305294177218,0.201037343290388,Home,0.5370321272918901,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.91,3.3,4.33,,,,1.93,3.2,4.4,1.95,3.25,4.4,,,,1.93,3.32,4.74,1.85,3.25,4.4,both,2023-11-10,19:45:00,2023-11-10 19:45:00,112,H,True,71,0.6339285714285714,1.8620859892363117,1.95,IWH
2023-11-11,Lecce,Milan,0.2021679816587104,0.2670826694396379,0.5307493489016517,Away,0.5307493489016517,simulation_2023_2024_predictions.csv,A,14:00:00,D,5.0,3.6,1.75,,,,4.75,3.5,1.78,4.9,3.6,1.75,,,,5.21,3.74,1.74,4.8,3.7,1.67,both,2023-11-11,14:00:00,2023-11-11 14:00:00,113,A,False,71,0.6283185840707964,1.8841285478153282,1.78,BWA
2023-11-11,Juventus,Cagliari,0.755407143587237,0.1670988285612489,0.077494027851514,Home,0.755407143587237,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.36,5.0,8.0,,,,1.38,4.75,8.5,1.37,4.9,8.25,,,,1.38,5.01,8.82,1.33,4.75,9.0,both,2023-11-11,17:00:00,2023-11-11 17:00:00,114,H,True,72,0.631578947368421,1.323789440554207,1.38,BWH
2023-11-11,Monza,Torino,0.4290480194915462,0.3549711872293568,0.215980793279097,Home,0.4290480194915462,simulation_2023_2024_predictions.csv,H,19:45:00,D,2.5,3.1,3.0,,,,2.45,3.1,3.0,2.5,3.15,3.0,,,,2.51,3.17,3.13,2.38,3.2,2.9,both,2023-11-11,19:45:00,2023-11-11 19:45:00,115,H,False,72,0.6260869565217392,2.330741442846128,2.51,PSH
2023-11-12,Napoli,Empoli,0.7088858226771826,0.1914305964623019,0.0996835808605154,Home,0.7088858226771826,simulation_2023_2024_predictions.csv,H,11:30:00,A,1.22,7.0,11.0,,,,1.23,6.5,12.0,1.25,6.75,11.0,,,,1.22,7.07,11.78,1.2,6.5,12.0,both,2023-11-12,11:30:00,2023-11-12 11:30:00,116,H,False,72,0.6206896551724138,1.4106644088654416,1.25,IWH
2023-11-12,Fiorentina,Bologna,0.5020530699304345,0.2812041073488122,0.2167428227207533,Home,0.5020530699304345,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.0,3.4,3.8,,,,2.05,3.4,3.6,2.05,3.45,3.65,,,,2.09,3.51,3.69,2.0,3.5,3.4,both,2023-11-12,14:00:00,2023-11-12 14:00:00,117,H,True,73,0.6239316239316239,1.9918213031514018,2.09,PSH
2023-11-12,Udinese,Atalanta,0.247457334435881,0.3177151709688084,0.4348274945953105,Away,0.4348274945953105,simulation_2023_2024_predictions.csv,A,14:00:00,D,3.75,3.5,2.0,,,,3.7,3.4,2.0,3.7,3.5,2.05,,,,3.8,3.53,2.05,3.6,3.5,1.95,both,2023-11-12,14:00:00,2023-11-12 14:00:00,118,A,False,73,0.6186440677966102,2.2997625781016673,2.05,IWA
2023-11-12,Lazio,Roma,0.5612867456212439,0.2627993732976882,0.1759138810810677,Home,0.5612867456212439,simulation_2023_2024_predictions.csv,H,17:00:00,D,3.0,3.0,2.63,,,,2.87,3.1,2.6,2.95,3.05,2.6,,,,3.0,3.16,2.61,2.88,3.1,2.45,both,2023-11-12,17:00:00,2023-11-12 17:00:00,119,H,False,73,0.6134453781512605,1.781620549213538,3.0,B365H
2023-11-12,Inter,Frosinone,0.7389620635020822,0.1772510632963997,0.083786873201518,Home,0.7389620635020822,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.18,8.0,13.0,,,,1.19,7.25,14.5,1.2,7.25,13.0,,,,1.19,7.86,13.84,1.15,7.0,15.0,both,2023-11-12,19:45:00,2023-11-12 19:45:00,120,H,True,74,0.6166666666666667,1.353249441873659,1.2,IWH
2023-11-25,Salernitana,Lazio,0.1994898820583151,0.2653387578089096,0.5351713601327752,Away,0.5351713601327752,simulation_2023_2024_predictions.csv,A,14:00:00,H,4.75,3.75,1.75,,,,4.6,3.7,1.77,4.6,3.7,1.77,,,,4.82,3.69,1.79,4.4,3.7,1.73,both,2023-11-25,14:00:00,2023-11-25 14:00:00,121,A,False,74,0.6115702479338843,1.8685603798975743,1.79,PSA
2023-11-25,Atalanta,Napoli,0.3241469564841259,0.2662765425822761,0.409576500933598,Away,0.409576500933598,simulation_2023_2024_predictions.csv,A,17:00:00,A,2.7,3.4,2.63,,,,2.6,3.5,2.55,2.65,3.4,2.65,,,,2.72,3.42,2.68,2.5,3.4,2.6,both,2023-11-25,17:00:00,2023-11-25 17:00:00,122,A,True,75,0.6147540983606558,2.441546323386662,2.68,PSA
2023-11-25,Milan,Fiorentina,0.6238343827919147,0.232505135256396,0.1436604819516893,Home,0.6238343827919147,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.1,3.3,3.5,,,,2.05,3.4,3.6,2.1,3.4,3.55,,,,2.15,3.46,3.59,1.95,3.5,3.6,both,2023-11-25,19:45:00,2023-11-25 19:45:00,123,H,True,76,0.6178861788617886,1.602989555536503,2.15,PSH
2023-11-26,Cagliari,Monza,0.1995624524461755,0.2867433619206703,0.5136941856331542,Away,0.5136941856331542,simulation_2023_2024_predictions.csv,A,11:30:00,D,2.88,3.25,2.5,,,,2.8,3.4,2.45,2.85,3.35,2.5,,,,2.9,3.25,2.63,2.8,3.4,2.38,both,2023-11-26,11:30:00,2023-11-26 11:30:00,124,A,False,76,0.6129032258064516,1.946683509309044,2.63,PSA
2023-11-26,Empoli,Sassuolo,0.3291201659540585,0.3093684899275581,0.3615113441183834,Away,0.3615113441183834,simulation_2023_2024_predictions.csv,A,14:00:00,A,2.75,3.6,2.4,,,,2.7,3.5,2.5,2.75,3.6,2.45,,,,2.8,3.6,2.51,2.5,3.7,2.45,both,2023-11-26,14:00:00,2023-11-26 14:00:00,125,A,True,77,0.616,2.7661649247513846,2.51,PSA
2023-11-26,Frosinone,Genoa,0.4227507879009391,0.2903460204923898,0.2869031916066709,Home,0.4227507879009391,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.5,3.25,2.88,,,,2.5,3.25,2.85,2.5,3.25,2.95,,,,2.52,3.2,3.09,2.45,3.25,2.8,both,2023-11-26,14:00:00,2023-11-26 14:00:00,126,H,True,78,0.6190476190476191,2.365459813724403,2.52,PSH
2023-11-26,Roma,Udinese,0.6158862025245766,0.2453242447841967,0.1387895526912266,Home,0.6158862025245766,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.62,3.8,5.75,,,,1.62,3.8,5.5,1.63,3.85,5.75,,,,1.63,3.89,5.99,1.6,3.8,5.5,both,2023-11-26,17:00:00,2023-11-26 17:00:00,127,H,True,79,0.6220472440944882,1.623676575154475,1.63,IWH
2023-11-26,Juventus,Inter,0.4005570510656526,0.2889018079682286,0.3105411409661187,Home,0.4005570510656526,simulation_2023_2024_predictions.csv,H,19:45:00,D,3.3,3.25,2.25,,,,3.3,3.3,2.2,3.25,3.25,2.3,,,,3.5,3.21,2.29,3.3,3.25,2.15,both,2023-11-26,19:45:00,2023-11-26 19:45:00,128,H,False,79,0.6171875,2.4965232726263924,3.5,PSH
