Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,B365H,B365D,B365A,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,Bb1X2,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,imp_H,imp_D,imp_A,imp_over2_5,imp_under2_5,spread_max_avg_H,bookies_count,market_raw_sum,market_vig,imp_B365_H,imp_B365_D,imp_B365_A,imp_imp_diff_H,imp_imp_diff_D,imp_imp_diff_A,odds_spread_H,odds_spread_D,odds_spread_A,has_bookies_1x2
I1,2022-01-17,19:45,Fiorentina,Genoa,6,0,H,22,3,12,0,10,11,4,0,1,3,0,0,I4.csv,1.45,4.2,7.5,1.48,4.8,8.5,1.45,4.54,7.32,,1.8,2.0,1.78,2.05,-1.25,2.04,1.86,0.6589913106932807,0.2104707930628319,0.13053789624388754,0.5555555555555556,0.5,0.03,,1.0465315114523333,0.04653151145233325,0.6499535747446611,0.22438873413803773,0.12565769111730113,0.009037735948619563,-0.01391794107520583,0.004880205126586407,0.030000000000000027,0.2599999999999998,1.1799999999999997,False
I1,2022-01-21,19:45,Verona,Bologna,2,1,H,14,8,6,2,21,9,7,2,2,4,0,0,I4.csv,1.95,3.6,3.8,2.03,3.8,4.28,1.97,3.61,3.82,,1.72,2.1,1.77,2.07,-0.5,1.99,1.91,0.4851041076711471,0.2647244022471357,0.25017149008171724,0.5813953488372093,0.4761904761904761,0.0599999999999998,,1.0464026281593188,0.04640262815931884,0.4866595517609392,0.26360725720384204,0.24973319103521877,-0.0015554440897921351,0.001117145043293688,0.00043829904649847484,0.05999999999999983,0.18999999999999995,0.4600000000000004,False
I1,2022-01-22,14:00,Genoa,Udinese,0,0,D,10,2,3,0,27,17,10,4,4,4,1,0,I4.csv,3.5,3.3,2.15,3.7,3.5,2.29,3.42,3.32,2.21,,2.1,1.72,2.1,1.75,0.25,2.0,1.9,0.2795145105867473,0.2879336223514084,0.4325518670618443,0.4761904761904761,0.5813953488372093,0.2800000000000002,,1.0460911678786273,0.046091167878627326,0.2711119602598395,0.28754298815437523,0.44134505158578524,0.008402550326907787,0.0003906341970331684,-0.008793184523940956,0.28000000000000025,0.18000000000000016,0.08000000000000007,False
I1,2022-01-22,17:00,Inter,Venezia,2,1,H,24,3,12,3,13,9,6,0,3,4,0,0,I4.csv,1.1,9.5,21.0,1.13,11.0,34.0,1.1,10.06,25.09,,1.36,3.2,1.35,3.19,-2.5,1.95,1.95,0.8671627207713323,0.09481898537261088,0.03801829385605682,0.7352941176470588,0.3125,0.0299999999999998,,1.0483510041601904,0.04835100416019045,0.8560394765071873,0.09912036043767432,0.04484016305513838,0.011123244264145016,-0.004301375065063437,-0.006821869199081565,0.029999999999999805,0.9399999999999995,8.91,False
I1,2022-01-22,19:45,Lazio,Atalanta,0,0,D,9,6,1,2,10,17,4,1,0,3,0,0,I4.csv,3.2,3.5,2.2,3.4,3.94,2.24,3.15,3.72,2.17,,1.57,2.37,1.57,2.39,0.25,1.98,1.92,0.30317848410757947,0.2567237163814181,0.4400977995110025,0.6369426751592356,0.4219409282700421,0.25,,1.0471070148489503,0.0471070148489503,0.2968388589051658,0.27139552814186585,0.4317656129529684,0.006339625202413657,-0.01467181176044774,0.008332186558034083,0.25,0.21999999999999975,0.07000000000000028,False
I1,2022-01-23,19:45,Milan,Juventus,0,0,D,14,8,4,0,16,19,4,1,2,2,0,0,I4.csv,2.62,3.3,2.7,2.84,3.4,2.88,2.68,3.23,2.73,,1.99,1.91,1.93,1.89,0.0,1.93,1.97,0.3556938690718697,0.29512680158285165,0.3491793293452786,0.5025125628140703,0.5235602094240838,0.1599999999999997,,1.0490322178783895,0.04903221787838952,0.36175395858708886,0.28721071863581,0.3510353227771011,-0.006060089515219191,0.007916082947041658,-0.001855993431822467,0.1599999999999997,0.16999999999999993,0.1499999999999999,False
I1,2022-01-23,17:00,Empoli,Roma,2,4,A,16,16,7,8,13,14,2,3,2,2,0,0,I4.csv,4.0,4.2,1.8,4.36,4.3,1.85,4.04,4.08,1.8,,1.5,2.62,1.49,2.6,0.75,1.85,2.05,0.23614755363482018,0.23383238154036115,0.5300200648248187,0.6666666666666666,0.381679389312977,0.3200000000000003,,1.0481783472464894,0.048178347246489395,0.23954372623574144,0.22813688212927755,0.532319391634981,-0.00339617260092126,0.005695499411083604,-0.0022993268101623165,0.3200000000000003,0.21999999999999975,0.050000000000000044,False
I1,2022-01-23,14:00,Napoli,Salernitana,4,1,H,26,1,14,1,9,14,10,0,0,4,0,1,I4.csv,1.14,8.0,17.0,1.19,9.1,26.0,1.15,7.99,17.82,,1.44,2.75,1.4,2.95,-2.25,2.02,1.88,0.8274966247886678,0.11910151670925757,0.053401858502074524,0.6944444444444444,0.3636363636363636,0.04,,1.0508383857316401,0.05083838573164012,0.8267477203647416,0.11781155015197567,0.05544072948328267,0.0007489044239261666,0.0012899665572819047,-0.0020388709812081476,0.040000000000000036,1.1099999999999994,8.18,False
I1,2022-01-23,14:00,Spezia,Sampdoria,1,0,H,7,8,2,0,24,12,2,4,2,4,0,1,I4.csv,2.7,3.3,2.62,2.9,3.4,2.79,2.77,3.22,2.66,,1.93,1.97,1.86,1.95,0.0,1.99,1.91,0.3446372239747635,0.29647363677332134,0.35888913925191535,0.5181347150259068,0.5076142131979695,0.1299999999999999,,1.0475096861601498,0.04750968616014983,0.3510353227771011,0.28721071863581,0.36175395858708886,-0.006398098802337604,0.009262918137511345,-0.0028648193351735185,0.1299999999999999,0.17999999999999972,0.1299999999999999,False
I1,2022-01-23,11:30,Cagliari,Fiorentina,1,1,D,12,16,3,6,21,16,6,4,3,3,0,1,I4.csv,5.25,4.1,1.61,5.9,4.4,1.68,5.3,4.12,1.62,,1.8,2.0,1.76,2.08,1.0,1.73,2.08,0.17992042354514187,0.23145103028865335,0.5886285461662049,0.5555555555555556,0.5,0.6000000000000005,,1.0486816425022445,0.04868164250224449,0.18046119988517847,0.231078365706631,0.5884604344081906,-0.0005407763400366028,0.00037266458202234176,0.00016811175801423328,0.6000000000000005,0.28000000000000025,0.05999999999999983,False
I1,2022-01-23,14:00,Torino,Sassuolo,1,1,D,21,6,6,1,21,15,4,3,3,3,0,0,I4.csv,2.1,3.6,3.3,2.2,3.7,3.71,2.12,3.55,3.42,,1.66,2.2,1.67,2.22,-0.25,1.84,2.06,0.45104653495508473,0.2693573673534591,0.27959609769145605,0.6024096385542169,0.4545454545454545,0.08,,1.045785914871331,0.0457859148713311,0.45051194539249145,0.2627986348122867,0.2866894197952219,0.0005345895625932795,0.006558732541172396,-0.007093322103765842,0.08000000000000007,0.15000000000000036,0.29000000000000004,False
I1,2022-02-05,14:00,Roma,Genoa,0,0,D,23,10,3,3,8,23,6,4,3,2,1,1,I4.csv,1.36,5.5,7.5,1.36,5.6,10.5,1.34,5.29,9.28,,1.61,2.3,1.63,2.3,-1.5,2.0,1.9,0.7154587189390074,0.18123150914523062,0.10330977191576186,0.6211180124223602,0.4347826086956522,0.02,,1.0430631942302697,0.04306319423026972,0.6999830307144069,0.17308671304938064,0.12693025623621246,0.015475688224600437,0.008144796095849977,-0.023620484320450594,0.020000000000000018,0.3099999999999996,1.2200000000000006,False
I1,2022-02-05,17:00,Inter,Milan,1,2,A,11,10,5,3,20,14,6,4,2,4,0,1,I4.csv,1.8,3.75,4.5,1.87,4.05,4.65,1.82,3.79,4.36,,1.66,2.2,1.69,2.18,-0.75,2.04,1.86,0.5269697104989571,0.25305669475147813,0.21997359474956468,0.6024096385542169,0.4545454545454545,0.05,,1.0426605903597503,0.04266059035975034,0.5319148936170214,0.25531914893617025,0.21276595744680854,-0.004945183118064245,-0.00226245418469212,0.0072076373027561425,0.050000000000000044,0.2599999999999998,0.29000000000000004,False
I1,2022-02-05,19:45,Fiorentina,Lazio,0,3,A,9,12,3,7,13,15,4,3,3,5,1,0,I4.csv,2.37,3.5,2.9,2.49,3.62,3.16,2.38,3.49,2.97,,1.72,2.1,1.71,2.16,-0.25,2.07,1.83,0.4026907432372058,0.27461431773769335,0.3226949390251009,0.5813953488372093,0.4761904761904761,0.1100000000000003,,1.0434013552166257,0.04340135521662569,0.40090054506675094,0.2714669405166285,0.32763251441662067,0.0017901981704548375,0.00314737722106484,-0.004937575391519788,0.11000000000000032,0.1299999999999999,0.18999999999999995,False
I1,2022-02-06,17:00,Udinese,Torino,2,0,H,11,5,3,1,12,21,8,3,3,5,0,1,I4.csv,3.1,3.3,2.37,3.23,3.39,2.54,3.08,3.25,2.42,,2.1,1.72,2.12,1.73,0.25,1.84,2.06,0.3105185442543212,0.29427603578563366,0.3952054199600452,0.4761904761904761,0.5813953488372093,0.1499999999999999,,1.0455907728635,0.045590772863500106,0.30793763288447906,0.2892747460429955,0.4027876210725253,0.0025809113698421204,0.0050012897426381375,-0.007582201112480091,0.1499999999999999,0.14000000000000012,0.1200000000000001,False
I1,2022-02-06,14:00,Venezia,Napoli,0,2,A,7,16,3,6,12,11,2,6,2,2,1,0,I4.csv,7.5,4.75,1.4,8.5,5.0,1.5,7.47,4.7,1.43,,1.66,2.2,1.68,2.21,1.25,1.93,1.97,0.12798954907535595,0.20342168757295936,0.6685887633516847,0.6024096385542169,0.4545454545454545,1.0300000000000002,,1.0459354653151116,0.04593546531511161,0.12600663192799622,0.19895783988630983,0.6750355281856941,0.0019829171473597362,0.004463847686649536,-0.006446764834009411,1.0300000000000002,0.2999999999999998,0.07000000000000006,False
I1,2022-02-06,19:45,Juventus,Verona,2,0,H,11,13,8,1,11,11,6,5,1,1,0,0,I4.csv,1.53,4.33,6.0,1.61,4.5,6.6,1.55,4.29,6.04,,1.72,2.1,1.76,2.08,-1.0,1.96,1.94,0.6180745221608135,0.22331363854295128,0.15861183929623526,0.5813953488372093,0.4761904761904761,0.06,,1.0438244373300984,0.04382443733009844,0.6217557060086298,0.21969658895916944,0.15854770503220061,-0.0036811838478163494,0.0036170495837818395,6.413426403464872e-05,0.06000000000000005,0.20999999999999996,0.5599999999999996,False
I1,2022-02-06,14:00,Bologna,Empoli,0,0,D,12,15,2,4,9,16,3,5,2,4,0,0,I4.csv,2.0,3.6,3.6,2.07,3.9,3.85,2.01,3.69,3.6,,1.61,2.3,1.61,2.32,-0.5,2.02,1.88,0.47550014496955645,0.259012274089108,0.2654875809413357,0.6211180124223602,0.4347826086956522,0.06,,1.0462929256158233,0.04629292561582332,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.0018159344432406854,-0.004145620647734105,0.002329686204493586,0.06000000000000005,0.20999999999999996,0.25,False
I1,2022-02-06,11:30,Atalanta,Cagliari,1,2,A,10,7,3,4,13,14,3,1,1,5,1,0,I4.csv,1.25,6.5,11.0,1.26,7.0,14.0,1.23,6.55,12.32,,1.44,2.75,1.41,2.85,-1.75,1.84,2.06,0.7766242790365532,0.14583936842976494,0.07753635253368185,0.6944444444444444,0.3636363636363636,0.03,,1.046848716975323,0.04684871697532289,0.7657295850066934,0.14725568942436412,0.08701472556894244,0.010894694029859764,-0.0014163209945991795,-0.009478373035260584,0.030000000000000027,0.4500000000000002,1.6799999999999997,False
I1,2022-02-06,14:00,Sampdoria,Sassuolo,4,0,H,11,26,7,9,15,16,3,9,2,2,0,0,I4.csv,2.8,3.8,2.3,2.91,3.92,2.53,2.82,3.72,2.38,,1.61,2.3,1.6,2.35,0.25,1.79,2.11,0.3397964353152489,0.2575876203196241,0.4026159443651268,0.6211180124223602,0.4347826086956522,0.0900000000000003,,1.0435952006059803,0.04359520060598032,0.3384972889233152,0.249419054996127,0.4120836560805577,0.001299146391933681,0.008168565323497134,-0.009467711715430871,0.0900000000000003,0.19999999999999973,0.1499999999999999,False
I1,2022-02-07,19:45,Salernitana,Spezia,2,2,D,9,13,5,2,12,19,5,6,3,3,0,0,I4.csv,2.87,3.4,2.5,3.09,3.62,2.57,2.9,3.39,2.46,,1.94,1.96,1.9,1.91,0.25,1.7,2.1,0.3295632380139423,0.2819272537582397,0.3885095082278181,0.5154639175257733,0.5102040816326531,0.1899999999999999,,1.04631690198501,0.04631690198501004,0.33421145755514486,0.2821137891715488,0.38367475327330636,-0.004648219541202592,-0.00018653541330909684,0.004834754954511744,0.18999999999999995,0.22999999999999998,0.10999999999999988,False
I1,2022-02-12,19:45,Torino,Venezia,1,2,A,14,5,2,2,14,12,8,4,2,3,0,1,I4.csv,1.5,4.2,7.0,1.54,4.54,8.0,1.5,4.26,6.98,,1.91,1.99,1.88,1.94,-1.0,1.88,2.05,0.6381570475675398,0.22470318576321824,0.13713976666924207,0.5235602094240838,0.5025125628140703,0.04,,1.0446749263489243,0.04467492634892434,0.6363636363636365,0.2272727272727273,0.13636363636363638,0.0017934112039033057,-0.0025695415095090546,0.0007761303056056934,0.040000000000000036,0.28000000000000025,1.0199999999999996,False
I1,2022-02-12,17:00,Napoli,Inter,1,1,D,13,8,4,2,8,13,4,2,1,1,0,0,I4.csv,2.75,3.4,2.55,2.86,3.66,2.65,2.73,3.47,2.56,,1.9,2.0,1.85,1.98,0.0,2.02,1.91,0.3504898382724866,0.2757456076322445,0.37376455409526893,0.5263157894736842,0.5,0.1299999999999999,,1.045109804340712,0.0451098043407121,0.34634974533106966,0.28013582342954163,0.3735144312393889,0.0041400929414169285,-0.004390215797297148,0.0002501228558800528,0.1299999999999999,0.18999999999999995,0.08999999999999986,False
I1,2022-02-12,14:00,Lazio,Bologna,3,0,H,12,11,6,3,13,16,5,3,2,2,0,0,I4.csv,1.7,4.0,4.75,1.77,4.2,5.06,1.72,3.98,4.69,,1.72,2.1,1.74,2.12,-0.75,1.95,1.98,0.5558957192974098,0.24023634100290064,0.2038679396996897,0.5813953488372093,0.4761904761904761,0.05,,1.0458712464489353,0.045871246448935254,0.5608856088560886,0.23837638376383766,0.2007380073800738,-0.0049898895586788505,0.001859957239062987,0.0031299323196158912,0.050000000000000044,0.2200000000000002,0.3699999999999992,False
I1,2022-02-13,14:00,Genoa,Salernitana,1,1,D,15,12,5,4,17,10,5,4,3,2,0,0,I4.csv,1.83,3.75,4.33,1.92,3.8,4.5,1.86,3.63,4.34,,2.04,1.86,2.01,1.82,-0.5,1.88,2.05,0.5152068126520681,0.2639902676399027,0.2208029197080292,0.4901960784313725,0.5376344086021505,0.0599999999999998,,1.0435312488098412,0.04353124880984116,0.5233868082349414,0.2554127624186514,0.22120042934640713,-0.0081799955828733,0.00857750522125128,-0.0003975096383779242,0.05999999999999983,0.16999999999999993,0.16000000000000014,False
I1,2022-02-13,14:00,Verona,Udinese,4,0,H,6,21,5,7,18,7,2,7,3,1,0,0,I4.csv,1.83,3.6,4.2,1.96,3.75,4.6,1.88,3.57,4.29,,1.97,1.93,1.93,1.89,-0.5,1.89,2.04,0.5089475310795857,0.26801718723518797,0.22303528168522635,0.5076142131979695,0.5181347150259068,0.08,,1.0451271715351815,0.04512717153518153,0.5143906919779547,0.2614819350887937,0.2241273729332517,-0.005443160898369048,0.006535252146394277,-0.0010920912480253397,0.08000000000000007,0.18000000000000016,0.3099999999999996,False
I1,2022-02-13,17:00,Sassuolo,Roma,2,2,D,12,12,3,7,13,13,4,3,4,2,1,0,I4.csv,3.4,3.9,2.0,3.5,3.98,2.15,3.35,3.79,2.07,,1.57,2.37,1.58,2.39,0.5,1.84,2.09,0.2855297110600772,0.25238114302144027,0.4620891459184825,0.6369426751592356,0.4219409282700421,0.1499999999999999,,1.045451492870244,0.04545149287024408,0.2799712849964106,0.24407753050969133,0.47595118449389806,0.005558426063666577,0.008303612511748937,-0.01386203857541557,0.1499999999999999,0.18999999999999995,0.08000000000000007,False
I1,2022-02-13,19:45,Atalanta,Juventus,1,1,D,21,15,3,6,13,9,8,8,2,3,0,0,I4.csv,2.8,3.5,2.37,3.04,3.6,2.6,2.88,3.42,2.47,,1.92,1.98,1.87,1.96,0.25,1.75,2.05,0.332436069986541,0.27994616419919244,0.3876177658142665,0.5208333333333334,0.5050505050505051,0.1600000000000001,,1.0444781826360774,0.04447818263607739,0.3354090008491368,0.2683272006793094,0.3962637984715539,-0.0029729308625957573,0.011618963519883063,-0.008646032657287417,0.16000000000000014,0.18000000000000016,0.1299999999999999,False
I1,2022-02-13,11:30,Milan,Sampdoria,1,0,H,15,4,7,1,13,11,4,0,3,1,0,0,I4.csv,1.4,4.75,7.5,1.44,5.1,9.0,1.41,4.85,7.58,,1.66,2.2,1.64,2.28,-1.25,1.93,2.0,0.67716842913797,0.19686752269784283,0.12596404816418702,0.6024096385542169,0.4545454545454545,0.03,,1.0473315465383695,0.04733154653836946,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.00213290095227614,-0.0020903171884669447,-4.258376380916751e-05,0.030000000000000027,0.25,1.42,False
I1,2022-02-13,14:00,Empoli,Cagliari,1,1,D,13,17,4,5,14,13,6,4,1,2,0,0,I4.csv,1.95,3.8,3.6,2.07,3.98,3.84,2.0,3.77,3.57,,1.61,2.3,1.61,2.32,-0.5,2.02,1.91,0.4783022790514199,0.253741262096244,0.2679564588523361,0.6211180124223602,0.4347826086956522,0.0699999999999998,,1.0453640342078476,0.045364034207847626,0.4866595517609391,0.2497331910352187,0.263607257203842,-0.008357272709519192,0.00400807106102527,0.0043492016484941165,0.06999999999999984,0.20999999999999996,0.27,False
I1,2022-02-14,19:45,Spezia,Fiorentina,1,2,A,9,21,1,4,17,10,4,8,2,1,0,0,I4.csv,3.75,3.6,1.95,4.19,3.84,2.01,3.82,3.61,1.96,,1.72,2.1,1.74,2.11,0.5,1.92,2.01,0.24955383909991885,0.26407082142983107,0.48637533947025,0.5813953488372093,0.4761904761904761,0.3700000000000005,,1.0489924965940025,0.04899249659400251,0.2522231204527081,0.26273241713823764,0.48504446240905413,-0.0026692813527892656,0.0013384042915934313,0.0013308770611958898,0.37000000000000055,0.22999999999999998,0.04999999999999982,False
I1,2022-02-18,19:45,Juventus,Torino,1,1,D,11,10,3,3,16,19,7,9,1,2,0,0,I4.csv,1.57,3.75,6.5,1.74,3.9,6.8,1.64,3.73,6.16,,2.1,1.72,2.11,1.75,-0.75,1.83,2.07,0.5861966915328959,0.25773795552652795,0.1560653529405762,0.4761904761904761,0.5813953488372093,0.1,,1.0401902746439462,0.0401902746439462,0.6023352072650892,0.25217767344165065,0.14548711929326003,-0.01613851573219327,0.005560282084877299,0.010578233647316165,0.10000000000000009,0.16999999999999993,0.6399999999999997,False
I1,2022-02-19,19:45,Salernitana,Milan,2,2,D,9,14,5,5,14,12,4,7,2,4,0,0,I4.csv,9.0,5.0,1.36,10.5,5.4,1.39,8.93,5.11,1.36,,1.66,2.2,1.64,2.28,1.5,1.82,2.08,0.10736836575941613,0.18763199730559413,0.7049996369349897,0.6024096385542169,0.4545454545454545,1.5700000000000005,,1.0429709167564616,0.042970916756461586,0.10618363522798252,0.19113054341036856,0.702685821361649,0.0011847305314336143,-0.0034985461047744304,0.0023138155733406496,1.5700000000000003,0.29000000000000004,0.029999999999999805,False
I1,2022-02-19,17:00,Roma,Verona,2,2,D,7,5,3,3,18,14,4,2,3,2,0,0,I4.csv,1.95,3.75,3.6,2.09,3.92,3.96,1.99,3.67,3.72,,1.72,2.1,1.73,2.12,-0.5,2.01,1.89,0.4814217959341996,0.26104342613325815,0.25753477793254226,0.5813953488372093,0.4761904761904761,0.0999999999999998,,1.0438093311478431,0.043809331147843134,0.48504446240905413,0.2522231204527081,0.26273241713823764,-0.003622666474854541,0.008820305680550034,-0.005197639205695381,0.09999999999999987,0.25,0.23999999999999977,False
I1,2022-02-19,14:00,Sampdoria,Empoli,2,0,H,8,10,3,2,15,12,3,6,4,2,0,0,I4.csv,2.2,3.4,3.2,2.29,3.86,3.6,2.21,3.5,3.28,,1.72,2.1,1.69,2.18,-0.25,1.91,1.99,0.4338001345233866,0.2739137992276241,0.2922860662489892,0.5813953488372093,0.4761904761904761,0.08,,1.043081022277579,0.04308102227757904,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.00545367783047318,-0.0032515551030846135,-0.002202122727388789,0.08000000000000007,0.3599999999999999,0.3200000000000003,False
I1,2022-02-20,11:30,Fiorentina,Atalanta,1,0,H,6,7,3,1,17,20,2,1,2,5,0,0,I4.csv,2.6,3.3,2.7,2.73,3.65,2.83,2.58,3.48,2.71,,1.72,2.1,1.71,2.15,0.0,1.9,2.0,0.3712767213889217,0.27525687965040746,0.3534663989606709,0.5813953488372093,0.4761904761904761,0.1499999999999999,,1.043956911100787,0.04395691110078692,0.36352509179926557,0.2864137086903305,0.3500611995104039,0.007751629589656139,-0.011156829039923044,0.0034051994502670158,0.1499999999999999,0.16999999999999993,0.1200000000000001,False
I1,2022-02-20,14:00,Venezia,Genoa,1,1,D,15,12,4,3,14,15,6,5,2,2,0,0,I4.csv,2.5,3.2,2.9,2.62,3.38,3.05,2.56,3.23,2.9,,2.1,1.72,2.07,1.77,0.0,1.81,2.09,0.3737859041173513,0.29625136673078,0.32996272915186875,0.4761904761904761,0.5813953488372093,0.06,,1.0450501094267108,0.04505010942671084,0.3783122706889523,0.29555646147574394,0.32613126783530366,-0.004526366571600993,0.0006949052550360713,0.003831461316565088,0.06000000000000005,0.1499999999999999,0.1499999999999999,False
I1,2022-02-20,17:00,Inter,Sassuolo,0,2,A,29,13,8,5,12,12,8,3,1,2,0,0,I4.csv,1.28,6.0,9.0,1.34,6.35,10.5,1.3,5.84,9.43,,1.36,3.2,1.37,3.08,-1.75,2.01,1.89,0.7350451535059034,0.16362306499275248,0.10133178150134406,0.7352941176470588,0.3125,0.04,,1.0465081846493547,0.04650818464935469,0.7377049180327869,0.15737704918032788,0.10491803278688525,-0.0026597645268835457,0.0062460158124245935,-0.0035862512855411866,0.040000000000000036,0.5099999999999998,1.0700000000000003,False
I1,2022-02-20,19:45,Udinese,Lazio,1,1,D,12,10,2,2,22,9,2,12,3,2,0,0,I4.csv,2.9,3.3,2.45,3.1,3.6,2.56,2.99,3.33,2.44,,2.0,1.9,1.93,1.89,0.25,1.73,2.08,0.3201733819328145,0.287483006600335,0.3923436114668506,0.5,0.5263157894736842,0.1099999999999998,,1.0445845264091878,0.04458452640918775,0.32653473344103395,0.28695476575121165,0.3865105008077544,-0.006361351508219426,0.0005282408491233404,0.005833110659096197,0.10999999999999988,0.27,0.1200000000000001,False
I1,2022-02-21,18:00,Cagliari,Napoli,1,1,D,13,7,5,3,17,22,3,6,1,2,0,0,I4.csv,6.5,4.33,1.5,6.5,4.6,1.58,6.04,4.41,1.53,,1.66,2.2,1.67,2.22,1.0,2.01,1.89,0.15829479951859124,0.21680285466945376,0.6249023458119549,0.6024096385542169,0.4545454545454545,0.4599999999999999,,1.0459150547636273,0.04591505476362734,0.14631673800405498,0.2196440639783735,0.6340391980175715,0.011978061514536259,-0.0028412093089197343,-0.009136852205616552,0.45999999999999996,0.1899999999999995,0.050000000000000044,False
I1,2022-02-21,20:00,Bologna,Spezia,2,1,H,19,6,7,2,7,13,11,0,1,1,0,0,I4.csv,1.8,3.8,4.33,1.87,3.92,4.75,1.82,3.71,4.41,,1.9,2.0,1.87,1.94,-0.75,2.05,1.85,0.5254130605822187,0.25774980330448466,0.21683713611329664,0.5263157894736842,0.5,0.05,,1.045749698040803,0.04574969804080298,0.5292717447246527,0.2507076685537828,0.22002058672156458,-0.0038586841424339546,0.007042134750701867,-0.0031834506082679404,0.050000000000000044,0.20999999999999996,0.33999999999999986,False
I1,2022-02-25,20:00,Genoa,Inter,0,0,D,7,21,1,4,11,9,0,14,2,1,0,0,I4.csv,9.0,5.25,1.33,10.75,5.8,1.48,9.79,5.31,1.33,,1.61,2.3,1.61,2.35,1.5,1.92,1.98,0.09799508519049396,0.18067267118925348,0.7213322436202525,0.6211180124223602,0.4347826086956522,0.9600000000000009,,1.0423486623508675,0.04234866235086754,0.10547184773988898,0.18080888183980967,0.7137192704203014,-0.0074767625493950135,-0.00013621065055618997,0.007612973199951134,0.9600000000000009,0.4900000000000002,0.1499999999999999,False
I1,2022-02-25,17:45,Milan,Udinese,1,1,D,9,11,3,6,13,17,5,4,2,4,0,0,I4.csv,1.5,4.0,7.0,1.63,4.5,8.03,1.5,4.26,7.19,,1.94,1.96,1.9,1.93,-1.0,1.82,2.08,0.640723448050807,0.22560684790521376,0.1336697040439792,0.5154639175257733,0.5102040816326531,0.1299999999999999,,1.0404905091186898,0.04049050911868979,0.6292134831460674,0.23595505617977527,0.1348314606741573,0.011509964904739656,-0.01034820827456151,-0.0011617566301780902,0.1299999999999999,0.2400000000000002,0.839999999999999,False
I1,2022-02-26,14:00,Salernitana,Bologna,1,1,D,15,8,4,3,13,25,6,1,2,3,0,0,I4.csv,3.5,3.4,2.15,3.55,3.68,2.25,3.4,3.45,2.18,,1.95,1.95,1.91,1.92,0.25,2.03,1.87,0.2820762854892548,0.2779882233807149,0.4399354911300304,0.5128205128205129,0.5128205128205129,0.1499999999999999,,1.0426883158528668,0.04268831585286681,0.2734243501028614,0.28146624275294563,0.44510940714419306,0.008651935386393361,-0.003478019372230745,-0.005173916014162672,0.1499999999999999,0.22999999999999998,0.06999999999999984,False
I1,2022-02-26,17:00,Empoli,Juventus,2,3,A,11,12,2,5,16,8,7,3,2,0,0,0,I4.csv,5.0,4.0,1.65,5.55,4.2,1.71,5.16,3.98,1.67,,1.72,2.1,1.74,2.12,0.75,2.02,1.88,0.18565610632224036,0.24069987653838198,0.5736440171393775,0.5813953488372093,0.4761904761904761,0.3899999999999997,,1.0438571262290193,0.04385712622901927,0.18938307030129126,0.23672883787661403,0.5738880918220947,-0.0037269639790508957,0.003971038661767956,-0.0002440746827171436,0.3899999999999997,0.2200000000000002,0.040000000000000036,False
