Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,Result,home_season_pts,home_season_wins,home_season_draws,home_season_losses,home_season_gf,home_season_ga,home_season_matches,home_season_avg_shots,home_recent_pts_mean,home_recent_gd_mean,home_recent_matches,home_days_since_last,home_days_since_log,home_recent_shots_sum,home_recent_goals_sum,home_recent_conversion,home_recent_pts_ma_3,home_recent_pts_ma_5,home_recent_pts_ma_10,home_elo,away_season_pts,away_season_wins,away_season_draws,away_season_losses,away_season_gf,away_season_ga,away_season_matches,away_season_avg_shots,away_recent_pts_mean,away_recent_gd_mean,away_recent_matches,away_days_since_last,away_days_since_log,away_recent_shots_sum,away_recent_goals_sum,away_recent_conversion,away_recent_pts_ma_3,away_recent_pts_ma_5,away_recent_pts_ma_10,away_elo,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_pts_mean,elo_diff
2019-02-10,Atalanta,Spal,2,1,H,0,1,A,,8,5,5,3,14,12,9,4,1,3,0,0,season-1819.csv,H,35,10,5,7,48,30,22,12.363636363636363,1.7,0.9,10,6,1.9459101490553132,104.0,25.0,0.2403846153846154,2.3333333333333335,2.2,1.7,1565.6345751381848,22,5,7,10,19,30,22,9.5,0.9,-0.3,10,7,2.0794415416798357,105.0,8.0,0.0761904761904762,1.6666666666666667,1.2,0.9,1441.8062950283288,0.6666666666666666,1.3333333333333333,0.6666666666666666,123.828280109856
2019-02-10,Bologna,Genoa,1,1,D,1,1,D,,7,9,4,6,17,13,13,3,2,2,0,0,season-1819.csv,D,17,3,8,11,17,34,22,8.590909090909092,0.7,-1.0,10,7,2.0794415416798357,86.0,6.0,0.06976744186046512,1.3333333333333333,0.8,0.7,1404.4380629779823,24,6,6,10,29,39,22,9.636363636363637,1.0,-0.1,10,7,2.0794415416798357,96.0,12.0,0.125,1.3333333333333333,1.0,1.0,1440.0157594296975,1.0,0.3333333333333333,2.0,-35.577696451715155
2019-02-10,Milan,Cagliari,3,0,H,2,0,H,,17,7,10,3,12,11,2,5,0,1,0,0,season-1819.csv,H,36,9,9,4,29,21,22,11.863636363636363,1.5,0.3,10,7,2.0794415416798357,115.0,8.0,0.06956521739130435,1.6666666666666667,1.8,1.5,1582.8883477155389,21,4,9,9,19,31,22,8.681818181818182,0.7,-0.8,10,6,1.9459101490553132,90.0,7.0,0.07777777777777778,0.3333333333333333,0.8,0.7,1428.7860770290777,1.6666666666666667,1.0,2.3333333333333335,154.10227068646122
2019-02-10,Sampdoria,Frosinone,0,1,A,0,1,A,,11,3,7,1,10,21,9,2,3,3,0,0,season-1819.csv,A,33,9,6,7,39,29,22,8.727272727272727,1.8,0.9,10,8,2.1972245773362196,93.0,23.0,0.24731182795698925,1.3333333333333333,1.4,1.8,1520.9115298242432,13,2,7,13,16,43,22,8.227272727272727,0.6,-1.2,10,6,1.9459101490553132,96.0,6.0,0.0625,1.0,0.8,0.6,1423.8242450008847,5.0,0.0,3.0,97.08728482335846
2019-02-10,Sassuolo,Juventus,0,3,A,0,1,A,,9,10,2,5,17,8,8,4,0,0,0,0,season-1819.csv,A,30,7,9,6,34,33,22,10.909090909090908,1.1,-0.2,10,7,2.0794415416798357,118.0,14.0,0.11864406779661017,1.6666666666666667,1.0,1.1,1496.524043789273,60,19,3,0,46,15,22,13.818181818181818,2.6,1.3,10,8,2.1972245773362196,123.0,20.0,0.16260162601626016,2.3333333333333335,2.2,2.6,1750.422062814616,0.6666666666666666,4.0,0.0,-253.89801902534305
2019-02-10,Torino,Udinese,1,0,H,1,0,H,,12,10,7,6,21,21,9,2,2,4,0,1,season-1819.csv,H,31,7,10,5,27,22,22,9.909090909090908,1.4,0.3,10,7,2.0794415416798357,90.0,10.0,0.1111111111111111,1.3333333333333333,1.6,1.4,1545.0116912183594,19,4,7,11,18,30,22,9.5,1.0,-0.5,10,7,2.0794415416798357,84.0,7.0,0.08333333333333333,0.3333333333333333,1.0,1.0,1408.846484680293,2.0,1.0,2.3333333333333335,136.1652065380663
2019-02-15,Juventus,Frosinone,3,0,H,2,0,H,,11,7,8,1,13,19,5,7,2,3,0,0,season-1819.csv,H,63,20,3,0,49,15,23,13.652173913043478,2.6,1.4,10,5,1.791759469228055,121.0,21.0,0.17355371900826447,2.3333333333333335,2.6,2.6,1756.2611618185288,16,3,7,13,17,43,23,8.0,0.9,-0.8,10,5,1.791759469228055,94.0,7.0,0.07446808510638298,2.0,1.2,0.9,1438.9577073430778,2.0,0.0,3.0,317.30345447545096
2019-02-16,Cagliari,Parma,2,1,H,0,1,A,,12,6,3,3,21,11,1,4,5,1,1,0,season-1819.csv,H,21,4,9,10,19,34,23,8.608695652173912,0.6,-1.1,10,6,1.9459101490553132,94.0,7.0,0.07446808510638298,0.0,0.2,0.6,1425.025075118813,29,8,5,10,24,31,23,7.260869565217392,0.9,-0.5,10,7,2.0794415416798357,67.0,10.0,0.14925373134328357,0.3333333333333333,0.8,0.9,1489.3448988069263,0.0,2.0,0.0,-64.31982368811327
2019-02-16,Atalanta,Milan,1,3,A,1,1,D,,12,6,5,3,10,9,5,2,1,2,0,0,season-1819.csv,A,38,11,5,7,50,31,23,12.173913043478262,2.0,1.1,10,6,1.9459101490553132,104.0,25.0,0.2403846153846154,2.3333333333333335,2.6,2.0,1569.956849725407,39,10,9,4,32,21,23,12.08695652173913,1.7,0.6,10,6,1.9459101490553132,123.0,10.0,0.08130081300813008,1.6666666666666667,2.2,1.7,1586.6493496258036,1.6666666666666667,1.0,1.6666666666666667,-16.69249990039657
2019-02-17,Empoli,Sassuolo,3,0,H,2,0,H,,7,5,6,2,11,10,3,3,1,3,0,0,season-1819.csv,H,18,4,6,13,27,45,23,9.478260869565217,0.6,-1.0,10,10,2.3978952727983707,84.0,12.0,0.14285714285714285,0.3333333333333333,0.4,0.6,1429.3699633002536,30,7,9,7,34,36,23,10.826086956521738,1.1,-0.4,10,7,2.0794415416798357,115.0,13.0,0.11304347826086956,1.3333333333333333,1.0,1.1,1490.6849447853604,1.0,3.0,0.0,-61.31498148510673
2019-02-17,Genoa,Lazio,2,1,H,0,1,A,,14,6,6,6,12,12,7,3,3,2,0,0,season-1819.csv,H,25,6,7,10,30,40,23,9.608695652173912,1.0,-0.1,10,7,2.0794415416798357,95.0,12.0,0.12631578947368421,1.6666666666666667,1.2,1.0,1441.849020334915,38,11,5,7,32,25,23,12.565217391304348,1.5,0.3,10,10,2.3978952727983707,129.0,13.0,0.10077519379844961,2.0,1.4,1.5,1579.461346468339,1.6666666666666667,2.6666666666666665,1.0,-137.61232613342395
2019-02-17,Inter,Sampdoria,2,1,H,0,0,D,,14,6,7,2,10,11,9,5,3,1,0,0,season-1819.csv,H,43,13,4,6,32,16,23,12.08695652173913,1.5,0.1,10,8,2.1972245773362196,106.0,7.0,0.0660377358490566,1.0,1.4,1.5,1600.327335071745,33,9,6,8,39,30,23,8.826086956521738,1.7,0.8,10,7,2.0794415416798357,98.0,22.0,0.22448979591836735,1.0,0.8,1.7,1505.7780674820501,3.0,0.6666666666666666,3.0,94.54926758969486
2019-02-17,Napoli,Torino,0,0,D,0,0,D,,20,6,10,1,18,13,15,4,5,3,0,0,season-1819.csv,D,52,16,4,3,42,18,23,14.434782608695652,2.3,1.1,10,8,2.1972245773362196,139.0,16.0,0.11510791366906475,1.6666666666666667,2.2,2.3,1689.5149293428553,34,8,10,5,28,22,23,10.0,1.6,0.4,10,7,2.0794415416798357,94.0,11.0,0.11702127659574468,2.3333333333333335,1.6,1.6,1549.0982001193056,2.6666666666666665,1.3333333333333333,2.3333333333333335,140.41672922354974
2019-02-17,Spal,Fiorentina,1,4,A,1,1,D,,6,15,4,9,14,14,3,10,3,4,0,0,season-1819.csv,A,22,5,7,11,20,32,23,9.304347826086957,0.9,-0.2,10,7,2.0794415416798357,102.0,9.0,0.08823529411764706,1.3333333333333333,1.0,0.9,1437.4840204411066,32,7,11,5,33,25,23,11.08695652173913,1.4,0.0,10,8,2.1972245773362196,107.0,15.0,0.14018691588785046,1.6666666666666667,1.4,1.4,1536.1073592045284,0.3333333333333333,1.3333333333333333,0.6666666666666666,-98.62333876342177
2019-02-17,Udinese,Chievo,1,0,H,0,0,D,,11,13,7,9,11,21,6,4,5,4,0,0,season-1819.csv,H,19,4,7,12,18,31,23,9.521739130434783,0.7,-0.7,10,7,2.0794415416798357,86.0,6.0,0.06976744186046512,0.3333333333333333,0.8,0.7,1404.7599757793469,12,1,9,13,19,47,23,7.913043478260869,0.8,-0.8,10,9,2.302585092994046,84.0,9.0,0.10714285714285714,0.3333333333333333,0.8,0.8,1393.207846757993,1.3333333333333333,1.0,1.3333333333333333,11.552129021353949
2019-02-18,Roma,Bologna,2,1,H,0,0,D,,9,14,4,10,15,15,9,7,3,4,0,0,season-1819.csv,H,38,10,8,5,44,30,23,13.0,1.9,0.8,10,10,2.3978952727983707,122.0,22.0,0.18032786885245902,1.6666666666666667,2.2,1.9,1610.3339699910846,18,3,9,11,18,35,23,8.521739130434783,0.7,-1.0,10,8,2.1972245773362196,85.0,7.0,0.08235294117647059,1.3333333333333333,1.0,0.7,1402.6048020727649,0.6666666666666666,1.0,1.3333333333333333,207.72916791831972
2019-02-22,Milan,Empoli,3,0,H,0,0,D,,10,4,7,1,13,9,6,2,1,1,0,0,season-1819.csv,H,42,11,9,4,35,22,24,11.833333333333334,1.7,0.7,10,6,1.9459101490553132,110.0,11.0,0.1,2.3333333333333335,2.2,1.7,1599.0022125833614,21,5,6,13,30,45,24,9.375,0.8,-0.7,10,5,1.791759469228055,78.0,13.0,0.16666666666666666,1.3333333333333333,1.0,0.8,1438.2610975985529,1.0,1.0,1.0,160.74111498480852
2019-02-23,Frosinone,Roma,2,3,A,1,2,A,,9,7,5,5,18,11,4,8,2,2,0,0,season-1819.csv,A,16,3,7,14,17,46,24,7.958333333333333,0.8,-1.1,10,8,2.1972245773362196,76.0,6.0,0.07894736842105263,1.0,1.2,0.8,1437.297593050256,41,11,8,5,46,31,24,12.833333333333334,2.1,0.9,10,5,1.791759469228055,116.0,22.0,0.1896551724137931,2.3333333333333335,2.2,2.1,1613.2412579889285,0.0,4.0,0.0,-175.94366493867255
2019-02-23,Torino,Atalanta,2,0,H,1,0,H,,11,9,7,4,17,18,4,4,2,1,0,0,season-1819.csv,H,35,8,11,5,28,22,24,9.833333333333334,1.4,0.3,10,6,1.9459101490553132,77.0,9.0,0.11688311688311688,1.6666666666666667,1.6,1.4,1555.0906927015328,38,11,5,8,51,34,24,12.166666666666666,2.0,1.0,10,7,2.0794415416798357,107.0,25.0,0.2336448598130841,2.0,2.0,2.0,1557.6039867678492,0.6666666666666666,1.0,0.6666666666666666,-2.513294066316348
2019-02-24,Sassuolo,Spal,1,1,D,1,0,H,,6,5,2,3,18,14,3,5,4,1,1,0,season-1819.csv,D,30,7,9,8,34,39,24,10.583333333333334,1.0,-0.7,10,7,2.0794415416798357,103.0,13.0,0.1262135922330097,0.3333333333333333,1.0,1.0,1481.7938104870611,22,5,7,12,21,36,24,9.166666666666666,0.8,-0.5,10,7,2.0794415416798357,99.0,8.0,0.08080808080808081,0.3333333333333333,1.0,0.8,1427.4443971529531,1.3333333333333333,0.3333333333333333,2.3333333333333335,54.34941333410802
2019-02-24,Sampdoria,Cagliari,1,0,H,0,0,D,,9,8,6,1,9,17,3,5,1,2,0,0,season-1819.csv,H,33,9,6,9,40,32,24,8.708333333333334,1.4,0.4,10,7,2.0794415416798357,96.0,19.0,0.19791666666666666,0.0,0.8,1.4,1500.8575287292301,24,5,9,10,21,35,24,8.75,0.8,-1.0,10,8,2.1972245773362196,88.0,8.0,0.09090909090909091,1.0,0.8,0.8,1434.0017121735814,2.0,1.0,1.6666666666666667,66.85581655564874
2019-02-24,Parma,Napoli,0,4,A,0,2,A,,8,14,2,5,13,7,5,2,2,1,0,0,season-1819.csv,A,29,8,5,11,25,33,24,7.208333333333333,0.9,-0.5,10,8,2.1972245773362196,66.0,10.0,0.15151515151515152,0.3333333333333333,0.8,0.9,1480.3682617521579,53,16,5,3,42,18,24,14.666666666666666,2.1,1.0,10,7,2.0794415416798357,150.0,14.0,0.09333333333333334,1.6666666666666667,1.8,2.1,1683.5224367606281,0.0,3.0,0.0,-203.15417500847025
2019-02-24,Chievo,Genoa,0,0,D,0,0,D,,8,6,5,2,20,22,4,6,2,3,0,0,season-1819.csv,D,12,1,9,14,19,48,24,8.125,0.7,-0.9,10,7,2.0794415416798357,92.0,8.0,0.08695652173913043,0.3333333333333333,0.2,0.7,1386.3126133946294,28,7,7,10,32,41,24,9.791666666666666,1.3,0.1,10,7,2.0794415416798357,101.0,13.0,0.12871287128712872,1.6666666666666667,1.6,1.3,1452.9273807497357,0.3333333333333333,1.3333333333333333,0.3333333333333333,-66.61476735510632
2019-02-24,Bologna,Juventus,0,1,A,0,0,D,,13,5,4,4,12,17,4,5,2,2,0,0,season-1819.csv,A,18,3,9,12,19,37,24,8.75,0.7,-0.8,10,6,1.9459101490553132,91.0,7.0,0.07692307692307693,1.3333333333333333,1.0,0.7,1399.697514074921,66,21,3,0,52,15,24,13.541666666666666,2.6,1.4,10,9,2.302585092994046,123.0,21.0,0.17073170731707318,2.3333333333333335,2.6,2.6,1757.9212761113506,0.3333333333333333,2.6666666666666665,0.0,-358.22376203642966
2019-02-24,Fiorentina,Inter,3,3,D,1,2,A,,10,7,2,6,13,15,9,6,2,4,0,0,season-1819.csv,D,35,8,11,5,37,26,24,11.25,1.7,0.6,10,7,2.0794415416798357,110.0,19.0,0.17272727272727273,1.6666666666666667,1.8,1.7,1546.146982492682,46,14,4,6,34,17,24,12.166666666666666,1.7,0.2,10,7,2.0794415416798357,104.0,7.0,0.0673076923076923,2.0,1.4,1.7,1605.247873824565,0.6666666666666666,2.0,0.3333333333333333,-59.100891331883076
2019-03-01,Cagliari,Inter,2,1,H,2,1,H,,12,19,5,7,12,8,1,5,5,3,0,0,season-1819.csv,H,24,5,9,11,21,36,25,8.72,0.7,-1.1,10,5,1.791759469228055,86.0,6.0,0.06976744186046512,1.0,0.6,0.7,1428.4661473756498,47,14,5,6,37,20,25,11.96,1.8,0.3,10,5,1.791759469228055,103.0,10.0,0.0970873786407767,2.3333333333333335,1.4,1.8,1606.4196372938447,0.3333333333333333,3.0,0.0,-177.95348991819492
2019-03-02,Empoli,Parma,3,3,D,1,2,A,,13,7,9,7,10,17,8,2,1,3,0,0,season-1819.csv,D,21,5,6,14,30,48,25,9.16,0.5,-1.1,10,8,2.1972245773362196,73.0,11.0,0.1506849315068493,1.0,0.8,0.5,1434.6154096496537,29,8,5,12,25,37,25,7.24,0.8,-0.9,10,6,1.9459101490553132,62.0,9.0,0.14516129032258066,0.0,0.2,0.8,1473.2530075834813,0.0,1.0,0.0,-38.63759793382769
2019-03-02,Lazio,Roma,3,0,H,1,0,H,,6,7,4,3,13,15,5,7,4,5,0,1,season-1819.csv,H,38,11,5,8,33,27,24,12.291666666666666,1.4,0.2,10,13,2.6390573296152584,116.0,13.0,0.11206896551724138,2.0,1.2,1.4,1568.3829860535182,44,12,8,5,49,33,25,12.6,2.3,1.0,10,7,2.0794415416798357,109.0,23.0,0.21100917431192662,3.0,2.2,2.3,1621.0895830373238,0.6666666666666666,1.6666666666666667,0.3333333333333333,-52.70659698380564
2019-03-02,Milan,Sassuolo,1,0,H,1,0,H,,7,11,4,6,20,9,6,6,3,0,0,1,season-1819.csv,H,45,12,9,4,38,22,25,11.76,1.9,1.0,10,8,2.1972245773362196,109.0,14.0,0.12844036697247707,3.0,2.2,1.9,1602.6479005322606,31,7,10,8,35,40,25,10.4,1.0,-0.7,10,6,1.9459101490553132,98.0,11.0,0.11224489795918367,0.3333333333333333,1.0,1.0,1477.6221724762272,2.3333333333333335,0.6666666666666666,2.3333333333333335,125.02572805603336
2019-03-03,Torino,Chievo,3,0,H,0,0,D,,9,9,6,5,10,18,7,4,1,4,0,0,season-1819.csv,H,38,9,11,5,30,22,25,9.88,1.6,0.5,10,8,2.1972245773362196,78.0,11.0,0.14102564102564102,2.3333333333333335,2.2,1.6,1562.3561887155956,13,1,10,14,19,48,25,8.12,0.7,-0.9,10,7,2.0794415416798357,93.0,7.0,0.07526881720430108,0.3333333333333333,0.4,0.7,1385.3546557359944,0.6666666666666666,0.3333333333333333,1.6666666666666667,177.00153297960128
2019-03-03,Udinese,Bologna,2,1,H,1,1,D,,11,11,6,9,21,20,6,6,3,3,0,0,season-1819.csv,H,22,5,7,12,19,31,24,9.583333333333334,0.9,-0.6,10,14,2.70805020110221,94.0,7.0,0.07446808510638298,1.3333333333333333,0.8,0.9,1411.6552091427104,18,3,9,13,19,38,25,8.92,0.7,-0.8,10,7,2.0794415416798357,90.0,6.0,0.06666666666666667,0.3333333333333333,0.8,0.7,1396.0084272908628,1.3333333333333333,1.0,2.0,15.646781851847663
2019-03-03,Spal,Sampdoria,1,2,A,0,2,A,,8,14,2,10,10,14,5,4,2,3,1,0,season-1819.csv,A,23,5,8,12,22,37,25,9.0,0.8,-0.5,10,7,2.0794415416798357,88.0,8.0,0.09090909090909091,0.3333333333333333,1.0,0.8,1431.616035163787,36,10,6,9,41,32,25,8.72,1.6,0.5,10,7,2.0794415416798357,101.0,18.0,0.1782178217821782,1.0,1.2,1.6,1506.3930935271617,1.3333333333333333,1.6666666666666667,1.0,-74.77705836337464
2019-03-03,Napoli,Juventus,1,2,A,0,2,A,,13,4,5,3,10,14,12,4,3,6,1,1,season-1819.csv,A,56,17,5,3,46,18,25,14.64,2.1,1.0,10,7,2.0794415416798357,146.0,14.0,0.0958904109589041,1.6666666666666667,1.8,2.1,1690.6376909293047,69,22,3,0,53,15,25,13.2,2.6,1.4,10,7,2.0794415416798357,114.0,21.0,0.18421052631578946,3.0,2.6,2.6,1761.6103628954088,0.6666666666666666,1.3333333333333333,1.0,-70.97267196610414
2019-03-03,Genoa,Frosinone,0,0,D,0,0,D,,10,3,6,0,15,16,8,2,2,4,0,1,season-1819.csv,D,29,7,8,10,32,41,25,9.64,1.3,0.1,10,7,2.0794415416798357,101.0,12.0,0.1188118811881188,1.6666666666666667,1.8,1.3,1453.8853384083707,16,3,7,15,19,49,25,8.0,0.8,-0.8,10,8,2.1972245773362196,79.0,8.0,0.10126582278481013,1.0,1.2,0.8,1429.4492680018607,2.0,1.0,3.0,24.436070406509998
2019-03-03,Atalanta,Fiorentina,3,1,H,2,1,H,,17,7,10,4,9,16,8,5,4,2,0,0,season-1819.csv,H,38,11,5,9,51,36,25,12.04,1.7,0.6,10,8,2.1972245773362196,104.0,22.0,0.21153846153846154,1.0,1.4,1.7,1550.3384907537863,36,8,12,5,40,29,25,11.2,1.7,0.6,10,7,2.0794415416798357,109.0,19.0,0.1743119266055046,1.6666666666666667,1.8,1.7,1544.9752190234021,0.6666666666666666,1.3333333333333333,0.6666666666666666,5.363271730384213
2019-03-08,Juventus,Udinese,4,1,H,2,0,H,,15,4,6,2,7,9,5,0,0,3,0,0,season-1819.csv,H,72,23,3,0,55,16,26,12.846153846153847,2.6,1.4,10,5,1.791759469228055,111.0,22.0,0.1981981981981982,3.0,2.6,2.6,1772.4438980539705,25,6,7,12,21,32,25,9.64,1.2,-0.3,10,5,1.791759469228055,100.0,8.0,0.08,2.0,1.4,1.2,1418.444342649343,3.3333333333333335,0.6666666666666666,3.0,353.9995554046275
2019-03-09,Chievo,Milan,1,2,A,1,1,D,,5,9,1,3,20,13,4,1,3,1,0,0,season-1819.csv,A,13,1,10,15,19,51,26,8.153846153846153,0.6,-1.2,10,6,1.9459101490553132,94.0,7.0,0.07446808510638298,0.3333333333333333,0.4,0.6,1381.9797588054762,48,13,9,4,39,22,26,11.576923076923077,2.1,1.1,10,7,2.0794415416798357,105.0,15.0,0.14285714285714285,3.0,2.6,2.1,1606.9468659382305,1.3333333333333333,3.3333333333333335,0.0,-224.96710713275434
2019-03-09,Parma,Genoa,1,0,H,0,0,D,,8,8,4,1,12,12,4,5,2,1,0,0,season-1819.csv,H,30,8,6,12,28,40,26,7.230769230769231,0.9,-0.7,10,7,2.0794415416798357,67.0,12.0,0.1791044776119403,0.3333333333333333,0.4,0.9,1475.0010219435862,30,7,9,10,32,41,26,9.653846153846153,1.4,0.2,10,6,1.9459101490553132,100.0,10.0,0.1,1.6666666666666667,1.4,1.4,1450.4494526052129,3.0,1.0,3.0,24.551569338373383
2019-03-10,Sampdoria,Atalanta,1,2,A,0,0,D,,11,13,6,6,13,10,4,7,2,2,0,0,season-1819.csv,A,39,11,6,9,43,33,26,8.923076923076923,1.6,0.4,10,7,2.0794415416798357,103.0,18.0,0.17475728155339806,2.0,1.2,1.6,1517.1177954376942,41,12,5,9,54,37,26,12.23076923076923,1.7,0.7,10,7,2.0794415416798357,117.0,24.0,0.20512820512820512,1.0,1.8,1.7,1557.3955607301732,2.0,0.6666666666666666,3.0,-40.27776529247899
2019-03-10,Inter,Spal,2,0,H,0,0,D,,10,2,4,1,17,17,4,7,3,5,0,0,season-1819.csv,H,47,14,5,7,38,22,26,12.23076923076923,1.5,0.1,10,9,2.302585092994046,107.0,10.0,0.09345794392523364,1.3333333333333333,1.4,1.5,1594.212862290896,23,5,8,13,23,39,26,8.961538461538462,0.7,-0.6,10,7,2.0794415416798357,86.0,9.0,0.10465116279069768,0.3333333333333333,0.4,0.7,1420.8913332532545,1.6666666666666667,0.6666666666666666,2.3333333333333335,173.32152903764154
2019-03-10,Sassuolo,Napoli,1,1,D,0,0,D,,7,9,1,4,11,10,3,5,3,2,0,0,season-1819.csv,D,31,7,10,9,35,41,26,10.423076923076923,0.7,-1.0,10,8,2.1972245773362196,96.0,9.0,0.09375,0.3333333333333333,0.4,0.7,1473.3232070702572,56,17,5,4,47,20,26,14.576923076923077,1.8,0.8,10,7,2.0794415416798357,146.0,14.0,0.0958904109589041,1.3333333333333333,1.6,1.8,1679.804155770743,0.6666666666666666,2.0,0.3333333333333333,-206.48094870048567
2019-03-10,Fiorentina,Lazio,1,1,D,0,1,A,,7,7,1,6,8,14,4,7,3,1,0,0,season-1819.csv,D,36,8,12,6,41,32,26,11.038461538461538,1.4,0.2,10,7,2.0794415416798357,101.0,17.0,0.16831683168316833,1.3333333333333333,1.2,1.4,1537.9181490470153,41,12,5,8,36,27,25,12.04,1.6,0.5,10,8,2.1972245773362196,102.0,14.0,0.13725490196078433,2.0,1.8,1.6,1577.0301179651908,1.3333333333333333,2.0,0.3333333333333333,-39.111968918175535
2019-03-10,Bologna,Cagliari,2,0,H,1,0,H,,17,7,8,6,16,21,8,3,0,0,0,0,season-1819.csv,H,18,3,9,14,20,40,26,9.0,0.6,-0.9,10,7,2.0794415416798357,94.0,7.0,0.07446808510638298,0.0,0.8,0.6,1389.21929378423,27,6,9,11,23,37,26,8.846153846153847,1.0,-0.9,10,9,2.302585092994046,92.0,8.0,0.08695652173913043,2.0,1.2,1.0,1440.6729223785985,0.3333333333333333,1.0,0.6666666666666666,-51.45362859436841
2019-03-10,Frosinone,Torino,1,2,A,1,0,H,,9,10,5,7,14,21,3,3,2,4,0,0,season-1819.csv,A,17,3,8,15,19,49,26,7.8076923076923075,0.9,-0.6,10,7,2.0794415416798357,73.0,8.0,0.1095890410958904,0.3333333333333333,0.8,0.9,1432.8851538050185,41,10,11,5,33,22,26,9.846153846153847,1.9,0.9,10,7,2.0794415416798357,82.0,14.0,0.17073170731707318,2.3333333333333335,2.2,1.9,1565.7310856461138,2.0,3.0,0.0,-132.8459318410953
2019-03-11,Roma,Empoli,2,1,H,2,1,H,,7,4,2,2,12,9,5,3,4,1,1,0,season-1819.csv,H,44,12,8,6,49,36,26,12.384615384615385,2.0,0.6,10,9,2.302585092994046,102.0,20.0,0.19607843137254902,2.0,2.0,2.0,1612.4424511256511,22,5,7,14,33,51,26,9.307692307692308,0.6,-0.9,10,9,2.302585092994046,78.0,13.0,0.16666666666666666,1.3333333333333333,1.0,0.6,1432.8673952895488,2.0,0.0,3.0,179.57505583610236
2019-03-15,Cagliari,Fiorentina,2,1,H,0,0,D,,10,6,6,4,22,13,4,4,3,2,0,0,season-1819.csv,H,27,6,9,12,23,39,27,8.777777777777779,1.0,-0.9,10,5,1.791759469228055,90.0,7.0,0.07777777777777778,1.0,1.2,1.0,1432.0611763285053,37,8,13,6,42,33,27,10.88888888888889,1.2,0.1,10,5,1.791759469228055,101.0,17.0,0.16831683168316833,0.6666666666666666,1.2,1.2,1536.1833741430187,0.6666666666666666,0.6666666666666666,1.3333333333333333,-104.12219781451336
2019-03-16,Sassuolo,Sampdoria,3,5,A,1,3,A,,12,17,5,11,9,12,6,5,1,1,0,0,season-1819.csv,A,32,7,11,9,36,42,27,10.296296296296296,0.7,-1.0,10,6,1.9459101490553132,92.0,9.0,0.09782608695652174,0.6666666666666666,0.4,0.7,1476.2954923972575,39,11,6,10,44,35,27,9.0,1.3,0.1,10,6,1.9459101490553132,99.0,15.0,0.15151515151515152,2.0,1.2,1.3,1505.4155838848958,0.6666666666666666,0.0,2.3333333333333335,-29.12009148763832
2019-03-16,Spal,Roma,2,1,H,1,0,H,,10,10,6,5,12,19,3,5,4,5,0,0,season-1819.csv,H,23,5,8,14,23,41,27,8.703703703703704,0.7,-0.7,10,6,1.9459101490553132,78.0,9.0,0.11538461538461539,0.3333333333333333,0.2,0.7,1417.4565895433059,47,13,8,6,51,37,27,12.185185185185185,2.3,0.8,10,5,1.791759469228055,105.0,22.0,0.20952380952380953,2.0,2.4,2.3,1615.7759914712965,1.0,2.0,1.0,-198.3194019279906
2019-03-16,Torino,Bologna,2,3,A,1,2,A,,16,8,7,6,15,16,4,5,5,4,1,1,season-1819.csv,A,44,11,11,5,35,23,27,9.851851851851851,2.1,1.0,10,6,1.9459101490553132,88.0,15.0,0.17045454545454544,3.0,2.6,2.1,1574.7885101415854,21,4,9,14,22,40,27,9.296296296296296,0.8,-0.7,10,6,1.9459101490553132,106.0,9.0,0.08490566037735849,1.0,0.8,0.8,1397.8310398343233,2.0,1.0,1.6666666666666667,176.95747030726216
2019-03-17,Milan,Inter,2,3,A,0,1,A,,9,10,7,6,19,11,7,4,4,3,0,0,season-1819.csv,A,51,14,9,4,41,23,27,11.481481481481481,2.4,1.3,10,8,2.1972245773362196,103.0,17.0,0.1650485436893204,3.0,3.0,2.4,1613.4975071341212,50,15,5,7,40,22,27,12.148148148148149,1.7,0.3,10,7,2.0794415416798357,108.0,11.0,0.10185185185185185,1.3333333333333333,2.0,1.7,1597.6476060008447,0.6666666666666666,1.3333333333333333,0.3333333333333333,15.84990113327649
2019-03-17,Atalanta,Chievo,1,1,D,0,1,A,,11,6,6,3,12,24,10,1,0,0,0,0,season-1819.csv,D,44,13,5,9,56,38,27,12.25925925925926,2.0,1.0,10,7,2.0794415416798357,120.0,25.0,0.20833333333333334,2.0,1.8,2.0,1569.0977722829716,13,1,10,16,20,53,27,8.037037037037036,0.5,-1.3,10,8,2.1972245773362196,93.0,7.0,0.07526881720430108,0.3333333333333333,0.2,0.5,1375.4291176095855,2.3333333333333335,0.6666666666666666,2.3333333333333335,193.66865467338607
2019-03-17,Empoli,Frosinone,2,1,H,2,0,H,,8,9,5,3,16,15,2,2,4,2,0,0,season-1819.csv,H,22,5,7,15,34,53,27,9.11111111111111,0.6,-0.8,10,6,1.9459101490553132,76.0,12.0,0.15789473684210525,0.3333333333333333,0.8,0.6,1429.5338549439034,17,3,8,16,20,51,27,7.851851851851852,0.8,-0.7,10,7,2.0794415416798357,72.0,8.0,0.1111111111111111,0.3333333333333333,0.8,0.8,1423.8277293095468,3.0,3.0,1.0,5.706125634356567
